frame,class,confidence,x1,y1,x2,y2,width_px,height_px,area_px2
1150,UAV,0.3140,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1151,UAV,0.3979,396.2,293.0,437.2,328.0,41.0,35.0,1435.0
1151,UAV,0.3107,325.0,324.5,379.5,361.0,54.5,36.5,1989.2
1152,UAV,0.3007,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1152,UAV,0.2902,318.6,322.4,379.4,362.6,60.8,40.2,2445.2
1153,UAV,0.3049,394.0,293.0,437.0,328.5,43.0,35.5,1526.5
1153,UAV,0.2942,318.6,322.4,379.4,362.6,60.8,40.2,2445.2
1154,UAV,0.3183,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1154,UAV,0.3024,318.6,322.4,379.4,362.6,60.8,40.2,2445.2
1155,UAV,0.3225,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1155,UAV,0.2975,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1156,UAV,0.3208,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1156,UAV,0.2942,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1157,UAV,0.3166,394.0,293.0,437.0,328.5,43.0,35.5,1526.5
1157,UAV,0.2950,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1158,UAV,0.3174,394.0,293.0,437.0,328.5,43.0,35.5,1526.5
1158,UAV,0.2983,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1159,UAV,0.3183,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1159,UAV,0.2934,318.8,322.2,379.2,362.2,60.5,40.0,2420.0
1160,UAV,0.2886,318.6,322.4,379.4,362.6,60.8,40.2,2445.2
1160,UAV,0.2814,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1161,UAV,0.2942,318.8,322.2,379.2,362.2,60.5,40.0,2420.0
1161,UAV,0.2878,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1162,UAV,0.2950,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1162,UAV,0.2854,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1163,UAV,0.2983,318.8,322.4,379.2,362.6,60.5,40.2,2435.1
1163,UAV,0.2838,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1164,UAV,0.3794,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1164,UAV,0.3390,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1165,UAV,0.3775,326.2,324.8,379.2,360.8,53.0,36.0,1908.0
1165,UAV,0.3355,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1166,UAV,0.3803,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1166,UAV,0.3140,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1167,UAV,0.3877,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1167,UAV,0.3124,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1168,UAV,0.3803,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1168,UAV,0.3225,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1169,UAV,0.3849,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1169,UAV,0.3191,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1170,UAV,0.3849,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1170,UAV,0.3166,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1171,UAV,0.3821,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1171,UAV,0.3082,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1172,UAV,0.3858,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1172,UAV,0.3149,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1173,UAV,0.3831,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1173,UAV,0.3016,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1174,UAV,0.3840,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1174,UAV,0.3174,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1175,UAV,0.3895,326.6,324.8,379.4,360.8,52.8,36.0,1899.0
1175,UAV,0.3225,395.1,293.0,436.9,328.0,41.8,35.0,1461.2
1176,UAV,0.3612,395.8,292.8,437.2,328.2,41.5,35.5,1473.2
1176,UAV,0.3200,325.1,324.1,379.9,360.9,54.8,36.8,2012.1
1177,UAV,0.3442,396.0,292.9,437.0,328.1,41.0,35.2,1445.2
1177,UAV,0.3433,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1178,UAV,0.3558,395.9,292.9,437.1,328.1,41.2,35.2,1454.1
1178,UAV,0.3433,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1179,UAV,0.3522,395.9,292.9,437.1,328.1,41.2,35.2,1454.1
1179,UAV,0.3433,325.1,324.1,379.9,360.9,54.8,36.8,2012.1
1180,UAV,0.3460,395.9,292.9,437.1,328.1,41.2,35.2,1454.1
1180,UAV,0.3329,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1181,UAV,0.3433,325.1,324.1,379.9,360.9,54.8,36.8,2012.1
1181,UAV,0.3277,395.9,293.0,437.1,328.5,41.2,35.5,1464.4
1182,UAV,0.3451,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1182,UAV,0.3251,395.9,293.0,437.1,328.5,41.2,35.5,1464.4
1183,UAV,0.3416,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1183,UAV,0.3285,395.8,293.0,437.2,328.5,41.5,35.5,1473.2
1184,UAV,0.3433,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1184,UAV,0.3311,395.8,293.0,437.2,328.5,41.5,35.5,1473.2
1185,UAV,0.3666,395.8,292.9,437.2,328.1,41.5,35.2,1462.9
1185,UAV,0.3363,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1186,UAV,0.3612,395.8,292.9,437.2,328.1,41.5,35.2,1462.9
1186,UAV,0.3311,325.1,324.5,379.9,361.0,54.8,36.5,1998.4
1187,UAV,0.3603,395.8,292.9,437.2,328.1,41.5,35.2,1462.9
1187,UAV,0.3311,325.1,324.1,379.9,360.9,54.8,36.8,2012.1
1188,UAV,0.3998,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1188,UAV,0.2075,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1189,UAV,0.3970,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1189,UAV,0.2180,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1190,UAV,0.3849,326.4,324.5,379.6,361.0,53.2,36.5,1943.6
1190,UAV,0.2207,395.1,292.9,436.9,328.1,41.8,35.2,1471.7
1191,UAV,0.3693,326.4,324.5,379.6,361.0,53.2,36.5,1943.6
1191,UAV,0.2288,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1192,UAV,0.3603,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1192,UAV,0.2254,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1192,UAV,0.1634,572.0,238.4,600.0,265.6,28.0,27.2,763.0
1193,UAV,0.3657,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1193,UAV,0.2241,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1193,UAV,0.1595,572.0,238.4,600.0,265.6,28.0,27.2,763.0
1194,UAV,0.3849,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1194,UAV,0.1999,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1194,UAV,0.1618,571.8,238.5,600.2,266.0,28.5,27.5,783.8
1195,UAV,0.3840,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1195,UAV,0.1981,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1195,UAV,0.1618,571.8,238.4,600.2,265.6,28.5,27.2,776.6
1196,UAV,0.3849,326.0,324.5,379.5,361.0,53.5,36.5,1952.8
1196,UAV,0.1981,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1196,UAV,0.1697,571.8,238.5,600.2,266.0,28.5,27.5,783.8
1197,UAV,0.4311,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1197,UAV,0.2295,395.9,292.8,437.1,327.8,41.2,35.0,1443.8
1198,UAV,0.3504,324.9,324.2,379.1,361.2,54.2,37.0,2007.2
1198,UAV,0.2275,395.9,292.8,437.1,327.8,41.2,35.0,1443.8
1199,UAV,0.3766,325.2,324.1,379.2,360.9,54.0,36.8,1984.5
1199,UAV,0.2275,395.9,292.8,437.1,327.8,41.2,35.0,1443.8
1200,UAV,0.3242,325.8,324.1,379.2,360.9,53.5,36.8,1966.1
1201,UAV,0.3567,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1202,UAV,0.3522,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1203,UAV,0.3522,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1204,UAV,0.3398,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1205,UAV,0.3407,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1206,UAV,0.3372,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1207,UAV,0.3407,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1208,UAV,0.3277,325.6,324.2,379.4,361.2,53.8,37.0,1988.8
1209,UAV,0.3630,325.9,324.1,379.1,360.9,53.2,36.8,1956.9
1210,UAV,0.3849,325.9,324.1,379.1,360.9,53.2,36.8,1956.9
1211,UAV,0.3451,325.9,324.1,379.1,360.9,53.2,36.8,1956.9
1212,UAV,0.4649,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1212,UAV,0.2830,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1213,UAV,0.4912,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1213,UAV,0.3065,394.9,292.8,437.1,328.2,42.2,35.5,1499.9
1214,UAV,0.4349,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1214,UAV,0.2759,394.8,292.8,437.2,328.2,42.5,35.5,1508.8
1215,UAV,0.4321,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1215,UAV,0.2744,394.8,292.8,437.2,328.2,42.5,35.5,1508.8
1216,UAV,0.4301,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1216,UAV,0.2767,394.8,292.8,437.2,328.2,42.5,35.5,1508.8
1217,UAV,0.4321,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1217,UAV,0.2744,394.8,292.8,437.2,328.2,42.5,35.5,1508.8
1218,UAV,0.4196,326.8,324.5,379.2,361.0,52.5,36.5,1916.2
1218,UAV,0.2539,394.9,292.8,437.1,328.2,42.2,35.5,1499.9
1219,UAV,0.4426,327.4,324.1,379.6,360.9,52.2,36.8,1920.2
1219,UAV,0.2302,394.9,292.8,437.1,328.2,42.2,35.5,1499.9
1220,UAV,0.4235,327.0,324.1,379.5,360.9,52.5,36.8,1929.4
1220,UAV,0.1784,395.0,292.8,437.0,328.2,42.0,35.5,1491.0
1221,UAV,0.4225,326.9,324.1,379.1,360.9,52.2,36.8,1920.2
1221,UAV,0.1999,394.9,292.8,437.1,328.2,42.2,35.5,1499.9
1222,UAV,0.4542,327.5,324.2,379.5,360.8,52.0,36.5,1898.0
1222,UAV,0.1859,394.4,292.9,436.6,328.1,42.2,35.2,1489.3
1223,UAV,0.4591,327.4,324.1,379.6,360.9,52.2,36.8,1920.2
1223,UAV,0.2234,394.4,292.9,436.6,328.1,42.2,35.2,1489.3
1224,UAV,0.2636,325.4,324.6,379.6,361.4,54.2,36.8,1993.7
1224,UAV,0.2200,395.5,292.6,437.0,328.4,41.5,35.8,1483.6
1225,UAV,0.2591,325.4,324.6,379.6,361.4,54.2,36.8,1993.7
1225,UAV,0.2379,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1226,UAV,0.2480,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1226,UAV,0.2465,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1227,UAV,0.2744,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1227,UAV,0.2644,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1228,UAV,0.2666,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1228,UAV,0.2351,395.1,292.6,436.9,328.4,41.8,35.8,1492.6
1229,UAV,0.2822,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1229,UAV,0.2509,395.1,293.0,436.9,328.5,41.8,35.5,1482.1
1230,UAV,0.2337,325.8,324.2,379.8,361.2,54.0,37.0,1998.0
1230,UAV,0.2160,395.5,292.6,437.0,328.4,41.5,35.8,1483.6
1231,UAV,0.2101,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1231,UAV,0.1716,395.5,292.6,437.0,328.4,41.5,35.8,1483.6
1232,UAV,0.2473,325.4,324.6,379.6,361.4,54.2,36.8,1993.7
1232,UAV,0.2200,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1233,UAV,0.2316,325.8,324.6,379.8,361.4,54.0,36.8,1984.5
1233,UAV,0.1950,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1234,UAV,0.2822,325.8,324.6,379.8,361.4,54.0,36.8,1984.5
1234,UAV,0.2487,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1235,UAV,0.2651,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1235,UAV,0.2344,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1236,UAV,0.1993,325.8,324.1,379.8,360.9,54.0,36.8,1984.5
1237,UAV,0.2082,325.8,324.1,379.8,360.9,54.0,36.8,1984.5
1237,UAV,0.1694,394.8,293.0,436.8,328.5,42.0,35.5,1491.0
1238,UAV,0.1956,325.9,324.1,380.1,360.9,54.2,36.8,1993.7
1239,UAV,0.1648,325.9,324.1,380.1,360.9,54.2,36.8,1993.7
1240,UAV,0.1807,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1241,UAV,0.1974,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1242,UAV,0.2006,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1243,UAV,0.2330,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1243,UAV,0.2056,572.0,238.8,600.0,266.2,28.0,27.5,770.0
1243,UAV,0.1761,394.8,293.0,436.8,328.5,42.0,35.5,1491.0
1244,UAV,0.1944,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1244,UAV,0.1830,572.0,238.8,600.0,266.2,28.0,27.5,770.0
1245,UAV,0.2088,325.5,324.1,380.0,360.9,54.5,36.8,2002.9
1245,UAV,0.1987,572.0,238.8,600.0,266.2,28.0,27.5,770.0
1245,UAV,0.1590,394.8,293.0,436.8,328.5,42.0,35.5,1491.0
1246,UAV,0.2108,325.5,324.1,380.5,360.9,55.0,36.8,2021.2
1248,UAV,0.1865,325.0,324.2,380.0,361.2,55.0,37.0,2035.0
1249,UAV,0.1907,324.9,324.2,380.1,361.2,55.2,37.0,2044.2
1250,UAV,0.1883,324.9,324.4,380.1,361.6,55.2,37.2,2058.1
1251,UAV,0.1962,324.9,324.2,380.1,361.2,55.2,37.0,2044.2
1252,UAV,0.1889,324.9,324.2,380.1,361.2,55.2,37.0,2044.2
1253,UAV,0.1938,324.8,324.6,379.8,361.4,55.0,36.8,2021.2
1254,UAV,0.2330,325.1,324.6,379.9,361.4,54.8,36.8,2012.1
1255,UAV,0.1790,324.9,324.6,380.1,361.4,55.2,36.8,2030.4
1256,UAV,0.2487,324.8,324.4,379.8,361.6,55.0,37.2,2048.8
1257,UAV,0.2043,324.8,324.5,379.8,361.5,55.0,37.0,2035.0
1258,UAV,0.2187,317.8,322.1,379.2,362.9,61.5,40.8,2506.1
1259,UAV,0.1807,324.4,324.4,379.6,361.6,55.2,37.2,2058.1
1260,UAV,0.1889,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1260,UAV,0.1629,395.5,292.6,437.0,328.4,41.5,35.8,1483.6
1261,UAV,0.2358,325.2,324.2,379.8,361.2,54.5,37.0,2016.5
1261,UAV,0.1813,395.5,292.8,437.0,328.2,41.5,35.5,1473.2
1262,UAV,0.2689,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1262,UAV,0.1987,395.5,292.6,437.0,328.4,41.5,35.8,1483.6
1263,UAV,0.2613,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1263,UAV,0.1778,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1264,UAV,0.2926,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1264,UAV,0.2037,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1265,UAV,0.2736,325.4,324.6,379.6,361.4,54.2,36.8,1993.7
1265,UAV,0.2147,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1266,UAV,0.2751,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1266,UAV,0.2140,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1267,UAV,0.2666,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1267,UAV,0.1981,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1268,UAV,0.2934,325.4,324.6,379.6,361.4,54.2,36.8,1993.7
1268,UAV,0.2173,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1269,UAV,0.3032,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1269,UAV,0.2140,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1270,UAV,0.3057,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1270,UAV,0.2101,395.5,293.0,437.0,328.5,41.5,35.5,1473.2
1271,UAV,0.2759,325.4,324.8,379.6,361.2,54.2,36.5,1980.1
1271,UAV,0.2140,395.5,292.9,437.0,328.1,41.5,35.2,1462.9
1272,UAV,0.3748,326.1,324.4,379.9,360.6,53.8,36.2,1948.4
1272,UAV,0.1626,396.0,292.8,437.0,328.2,41.0,35.5,1455.5
1273,UAV,0.4130,326.2,324.9,379.8,361.1,53.5,36.2,1939.4
1273,UAV,0.1711,396.0,292.8,437.0,328.2,41.0,35.5,1455.5
1274,UAV,0.4064,325.8,324.9,379.8,361.1,54.0,36.2,1957.5
1274,UAV,0.1689,396.0,292.8,437.0,328.2,41.0,35.5,1455.5
1275,UAV,0.3895,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1275,UAV,0.1611,396.0,292.8,437.0,328.2,41.0,35.5,1455.5
1276,UAV,0.3895,325.8,324.6,379.8,361.4,54.0,36.8,1984.5
1277,UAV,0.3766,325.9,324.6,380.1,361.4,54.2,36.8,1993.7
1278,UAV,0.4073,325.8,324.8,379.8,361.2,54.0,36.5,1971.0
1278,UAV,0.1553,396.0,292.8,437.0,328.2,41.0,35.5,1455.5
1279,UAV,0.4064,325.4,324.8,379.6,361.2,54.2,36.5,1980.1
1280,UAV,0.4054,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1281,UAV,0.4196,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1282,UAV,0.3840,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1283,UAV,0.3886,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1284,UAV,0.1767,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1285,UAV,0.1877,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1286,UAV,0.1830,326.0,324.2,380.0,361.2,54.0,37.0,1998.0
1287,UAV,0.1807,326.1,324.2,379.9,361.2,53.8,37.0,1988.8
1288,UAV,0.1722,326.1,324.2,379.9,361.2,53.8,37.0,1988.8
1289,UAV,0.2160,326.2,324.1,379.8,360.9,53.5,36.8,1966.1
1290,UAV,0.2108,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1291,UAV,0.2288,326.4,324.1,379.6,360.9,53.2,36.8,1956.9
1292,UAV,0.2365,326.2,324.1,379.8,360.9,53.5,36.8,1966.1
1293,UAV,0.2154,326.1,324.1,379.9,360.9,53.8,36.8,1975.3
1294,UAV,0.2666,326.5,324.2,380.0,361.2,53.5,37.0,1979.5
1295,UAV,0.3486,326.9,324.1,380.1,360.9,53.2,36.8,1956.9
1296,UAV,0.3174,325.9,324.2,380.1,361.2,54.2,37.0,2007.2
1296,UAV,0.1968,394.1,293.0,436.9,329.0,42.8,36.0,1539.0
1297,UAV,0.2767,325.4,324.4,379.6,361.6,54.2,37.2,2020.8
1297,UAV,0.1795,394.1,293.0,436.9,329.0,42.8,36.0,1539.0
1298,UAV,0.2167,325.4,324.4,379.6,361.6,54.2,37.2,2020.8
1299,UAV,0.2720,325.9,324.4,380.1,361.6,54.2,37.2,2020.8
1300,UAV,0.3132,325.4,324.4,379.6,361.6,54.2,37.2,2020.8
1301,UAV,0.3260,325.4,324.4,379.6,361.6,54.2,37.2,2020.8
1302,UAV,0.3303,325.4,324.2,379.6,361.8,54.2,37.5,2034.4
1303,UAV,0.3531,325.4,324.4,379.6,361.6,54.2,37.2,2020.8
1303,UAV,0.1686,394.0,292.8,437.0,328.8,43.0,36.0,1548.0
1304,UAV,0.3115,325.8,324.2,379.8,361.8,54.0,37.5,2025.0
1305,UAV,0.3398,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1305,UAV,0.1533,394.0,293.1,437.0,328.9,43.0,35.8,1537.2
1306,UAV,0.2902,325.4,324.5,379.6,361.5,54.2,37.0,2007.2
1307,UAV,0.2862,325.8,324.5,379.8,361.5,54.0,37.0,1998.0
1312,UAV,0.1616,325.5,324.0,380.0,361.0,54.5,37.0,2016.5
1313,UAV,0.1640,325.5,324.0,380.0,361.0,54.5,37.0,2016.5
1314,UAV,0.1637,325.5,324.0,380.0,361.0,54.5,37.0,2016.5
1320,UAV,0.2524,327.2,324.4,379.8,360.6,52.5,36.2,1903.1
1321,UAV,0.2365,327.2,324.5,379.8,361.0,52.5,36.5,1916.2
1322,UAV,0.2568,327.2,324.5,379.8,361.0,52.5,36.5,1916.2
1322,UAV,0.1733,572.2,238.4,599.8,265.6,27.5,27.2,749.4
1323,UAV,0.2666,327.2,324.4,379.8,360.6,52.5,36.2,1903.1
1323,UAV,0.1694,572.2,238.4,599.8,265.6,27.5,27.2,749.4
1324,UAV,0.2659,327.1,324.5,379.9,361.0,52.8,36.5,1925.4
1324,UAV,0.1530,572.2,238.4,599.8,265.6,27.5,27.2,749.4
1325,UAV,0.2516,327.1,324.5,379.9,361.0,52.8,36.5,1925.4
1326,UAV,0.1950,327.1,324.5,379.9,361.0,52.8,36.5,1925.4
1327,UAV,0.2220,327.1,324.5,379.9,361.0,52.8,36.5,1925.4
1328,UAV,0.2451,327.1,324.5,379.9,361.0,52.8,36.5,1925.4
1329,UAV,0.2846,326.8,324.5,379.8,361.0,53.0,36.5,1934.5
1329,UAV,0.1613,572.2,238.4,599.8,265.6,27.5,27.2,749.4
1330,UAV,0.2822,326.8,324.5,379.8,361.0,53.0,36.5,1934.5
1330,UAV,0.1535,572.2,238.4,599.8,265.6,27.5,27.2,749.4
1331,UAV,0.2344,326.9,324.5,380.1,361.0,53.2,36.5,1943.6
1332,UAV,0.1938,325.8,324.0,379.8,361.0,54.0,37.0,1998.0
1333,UAV,0.2337,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1334,UAV,0.2516,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1335,UAV,0.2583,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1336,UAV,0.1931,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1337,UAV,0.2180,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1338,UAV,0.2088,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1339,UAV,0.2037,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1340,UAV,0.1611,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1341,UAV,0.1974,325.2,323.9,379.8,361.1,54.5,37.2,2030.1
1342,UAV,0.1818,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1343,UAV,0.1651,325.4,323.9,379.6,361.1,54.2,37.2,2020.8
1346,UAV,0.1672,324.5,324.5,379.5,361.5,55.0,37.0,2035.0
1347,UAV,0.1830,324.5,324.5,379.5,361.5,55.0,37.0,2035.0
1348,UAV,0.1944,324.5,324.5,379.5,361.5,55.0,37.0,2035.0
1349,UAV,0.1582,324.5,324.5,379.5,361.5,55.0,37.0,2035.0
1350,UAV,0.1697,324.6,324.5,379.4,361.5,54.8,37.0,2025.8
1352,UAV,0.1561,324.6,324.5,379.4,361.5,54.8,37.0,2025.8
1353,UAV,0.1535,324.6,324.5,379.4,361.5,54.8,37.0,2025.8
1354,UAV,0.1634,324.6,324.5,379.4,361.5,54.8,37.0,2025.8
1355,UAV,0.2063,324.6,324.5,379.4,361.5,54.8,37.0,2025.8
1356,UAV,0.2751,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1357,UAV,0.3951,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1358,UAV,0.3711,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1359,UAV,0.3329,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1359,UAV,0.1865,573.0,238.8,600.0,265.2,27.0,26.5,715.5
1360,UAV,0.3840,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1360,UAV,0.2207,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1361,UAV,0.3803,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1361,UAV,0.2173,572.2,238.5,599.8,265.5,27.5,27.0,742.5
1362,UAV,0.3877,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1362,UAV,0.2254,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1363,UAV,0.3558,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1363,UAV,0.2288,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1364,UAV,0.3390,326.5,324.2,380.0,361.2,53.5,37.0,1979.5
1364,UAV,0.2114,572.2,238.5,599.8,265.5,27.5,27.0,742.5
1365,UAV,0.3495,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1365,UAV,0.2247,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1366,UAV,0.3460,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1366,UAV,0.2187,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1367,UAV,0.3812,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1367,UAV,0.2295,572.5,238.5,600.5,265.5,28.0,27.0,756.0
1368,UAV,0.3208,326.0,324.1,380.5,360.9,54.5,36.8,2002.9
1369,UAV,0.3320,325.6,324.1,380.4,360.9,54.8,36.8,2012.1
1369,UAV,0.1515,394.8,293.1,437.2,328.9,42.5,35.8,1519.4
1370,UAV,0.3576,325.8,324.1,380.2,360.9,54.5,36.8,2002.9
1370,UAV,0.2031,394.8,293.1,437.2,328.9,42.5,35.8,1519.4
1371,UAV,0.2806,326.0,324.1,380.5,360.9,54.5,36.8,2002.9
1372,UAV,0.2365,326.0,324.1,380.5,360.9,54.5,36.8,2002.9
1373,UAV,0.2636,326.0,324.1,380.5,360.9,54.5,36.8,2002.9
1374,UAV,0.3363,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1374,UAV,0.1722,394.8,293.1,437.2,328.9,42.5,35.8,1519.4
1375,UAV,0.2991,325.9,324.1,380.1,360.9,54.2,36.8,1993.7
1376,UAV,0.2636,325.9,324.1,380.1,360.9,54.2,36.8,1993.7
1377,UAV,0.3082,325.8,324.2,380.2,361.2,54.5,37.0,2016.5
1378,UAV,0.2480,325.9,324.2,380.1,361.2,54.2,37.0,2007.2
1379,UAV,0.1895,325.8,324.2,380.2,361.2,54.5,37.0,2016.5
1386,UAV,0.2187,325.9,324.6,380.1,361.4,54.2,36.8,1993.7
1387,UAV,0.2576,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
